iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1101907 IM OK CHIC Chickasaw_National_Recreation_Area                                                  National_Recreation_Area              72631445 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1133439 PW OR JODA John_Day_Fossil_Beds_National_Monument                                              National_Monument                     4958825  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1147260 PW OR ORCA Oregon_Caves_National_Monument_and_Preserve                                         National_Monument                     7866349  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1163670 PW OR CRLA Crater_Lake_National_Park                                                           National_Park                         34669486 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1175577 NE PA GETT Gettysburg_National_Military_Park                                                   National_Military_Park                130245975
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1177725 NE PA INDE Independence_National_Historical_Park                                               National_Historical_Park              193986440
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1193711 NE PA DEWA Delaware_Water_Gap_National_Recreation_Area                                         National_Recreation_Area              160743521
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1193713 NE PA FONE Fort_Necessity_National_Battlefield                                                 National_Battlefield                  12390571 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1193717 NE PA HOFU Hopewell_Furnace_National_Historic_Site                                             National_Historic_Site                7532506  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1200751 NE PA JOFL Johnstown_Flood_National_Memorial                                                   National_Memorial                     4863668  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1211947 NE PA VAFO Valley_Forge_National_Historical_Park                                               National_Historical_Park              88327246 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1214216 NE PA ALPO Allegheny_Portage_Railroad_National_Historic_Site                                   National_Historic_Site                5026369  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1222505 SE SC FOSU Fort_Sumter_National_Monument                                                       National_Monument                     22549148 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1223739 SE SC KIMO Kings_Mountain_National_Military_Park                                               National_Military_Park                16219712 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1227788 SE SC NISI Ninety_Six_National_Historic_Site                                                   National_Historic_Site                1412920  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1247412 SE SC COWP Cowpens_National_Battlefield                                                        National_Battlefield                  6772190  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1252725 SE SC CHPI Charles_Pinckney_National_Historic_Site                                             National_Historic_Site                812305   
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1261888 MW SD JECA Jewel_Cave_National_Monument                                                        National_Monument                     6103253  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1262098 MW SD MORU Mount_Rushmore_National_Memorial                                                    National_Memorial                     113662332
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1263056 MW SD WICA Wind_Cave_National_Park                                                             National_Park                         41035166 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1265096 MW SD BADL Badlands_National_Park                                                              National_Park                         69483454 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1270094 SE MS SHIL Shiloh_National_Battlefield                                                         National_Battlefield                  30903907 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1284664 SE TN FODO Fort_Donelson_National_Battlefield                                                  National_Battlefield                  21869956 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1304837 SE TN ANJO Andrew_Johnson_National_Historic_Site                                               National_Historic_Site                3727887  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1309684 SE TN OBRI Obed_Wild_and_Scenic_River                                                          Wild_and_Scenic_River                 5661696  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1309762 SE TN BISO Big_South_Fork_National_River_and_Recreation_Area                                   National_River_and_Recreation_Area    21360933 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1329499 IM TX AMIS Amistad_National_Recreation_Area                                                    National_Recreation_Area              59469112 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1357585 IM TX FODA Fort_Davis_National_Historic_Site                                                   National_Historic_Site                3536669  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1377039 IM TX SAAN San_Antonio_Missions_National_Historical_Park                                       National_Historical_Park              32032851 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1377082 IM TX BIBE Big_Bend_National_Park                                                              National_Park                         15820237 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1377201 IM TX GUMO Guadalupe_Mountains_National_Park                                                   National_Park                         7211673  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1377214 IM TX ALFL Alibates_Flint_Quarries_National_Monument                                           National_Monument                     136070   
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1383785 IM TX PAIS Padre_Island_National_Seashore                                                      National_Seashore                     34688151 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1384770 IM TX LAMR Lake_Meredith_National_Recreation_Area                                              National_Recreation_Area              61625990 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1413640 AK AK NOAT Noatak_National_Preserve                                                            National_Preserve                     219938   
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1416034 AK AK ANIA Aniakchak_National_Preserve                                                         National_Preserve                     10490    
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1416037 AK AK BELA Bering_Land_Bridge_National_Preserve                                                National_Preserve                     45498    
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1416038 AK AK CAKR Cape_Krusenstern_National_Monument                                                  National_Monument                     195519   
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1416040 AK AK GAAR Gates_of_the_Arctic_National_Preserve                                               National_Preserve                     225813   
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1416041 AK AK GLBA Glacier_Bay_National_Preserve                                                       National_Preserve                     11949920 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1416045 AK AK KATM Katmai_National_Preserve                                                            National_Preserve                     1580146  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1416046 AK AK KOVA Kobuk_Valley_National_Park                                                          National_Park                         156655   
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1416049 AK AK LACL Lake_Clark_National_Preserve                                                        National_Preserve                     363894   
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1416055 AK AK WRST Wrangell-St._Elias_National_Preserve                                                National_Preserve                     1607332  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1416058 AK AK YUCH Yukon-Charley_Rivers_National_Preserve                                              National_Preserve                     122320   
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1417085 AK AK SITK Sitka_National_Historical_Park                                                      National_Historical_Park              7947795  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1419645 AK AK KEFJ Kenai_Fjords_National_Park                                                          National_Park                         7067013  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1423115 AK AK KLGO Klondike_Gold_Rush_National_Historical_Park                                         National_Historical_Park              19476522 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1428242 IM UT GOSP Golden_Spike_National_Historic_Site                                                 National_Historic_Site                2532785  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1434866 IM UT CARE Capitol_Reef_National_Park                                                          National_Park                         25845196 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1439558 IM UT CEBR Cedar_Breaks_National_Monument                                                      National_Monument                     25389889 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1446610 IM UT TICA Timpanogos_Cave_National_Monument                                                   National_Monument                     8286685  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1448008 IM UT CANY Canyonlands_National_Park                                                           National_Park                         13990095 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1450197 IM UT BRCA Bryce_Canyon_National_Park                                                          National_Park                         49710389 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1454484 IM UT NABR Natural_Bridges_National_Monument                                                   National_Monument                     4509201  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1455157 IM UT ZION Zion_National_Park                                                                  National_Park                         111311078
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1455716 IM UT ARCH Arches_National_Park                                                                National_Park                         32577956 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1462531 NE VA APCO Appomattox_Court_House_National_Historical_Park                                     National_Historical_Park              13847406 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1467038 NE VA GEWA George_Washington_Birthplace_National_Monument                                      National_Monument                     8779227  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1470042 NC VA MANA Manassas_National_Battlefield_Park                                                  National_Battlefield_Park             39626059 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1472799 NC VA PRWI Prince_William_Forest_Park                                                          Park                                  18512459 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1473199 NE VA RICH Richmond_National_Battlefield_Park                                                  National_Battlefield_Park             14893857 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1477005 NE VA BOWA Booker_T._Washington_National_Monument                                              National_Monument                     1275899  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1478412 NE VA COLO Colonial_National_Historical_Park                                                   National_Historical_Park              282420671
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1488805 NE VA SHEN Shenandoah_National_Park                                                            National_Park                         126112145
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1488838 NE VA FRSP Fredericksburg_and_Spotsylvania_County_Battlefields_Memorial_National_Military_Park National_Military_Park                42957488 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1498529 NE VA PETE Petersburg_National_Battlefield                                                     National_Battlefield                  34424404 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1504974 PW WA FOVA Fort_Vancouver_National_Historic_Site                                               National_Historic_Site                20238294 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1528416 PW WA MORA Mount_Rainier_National_Park                                                         National_Park                         94488801 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1528419 PW WA ROLA Ross_Lake_National_Recreation_Area                                                  National_Recreation_Area              11335924 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1528421 PW WA NOCA North_Cascades_National_Park                                                        National_Park                         14809679 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1528425 PW WA LACH Lake_Chelan_National_Recreation_Area                                                National_Recreation_Area              1046956  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1530459 PW WA OLYM Olympic_National_Park                                                               National_Park                         160737962
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1531185 PW WA WHMI Whitman_Mission_National_Historic_Site                                              National_Historic_Site                4934694  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1531834 PW WA LARO Lake_Roosevelt_National_Recreation_Area                                             National_Recreation_Area              62247752 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1534055 PW WA SAJH San_Juan_Island_National_Historical_Park                                            National_Historical_Park              23066952 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1556735 NC WV HAFE Harpers_Ferry_National_Historical_Park                                              National_Historical_Park              32575872 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1581059 MW WI APIS Apostle_Islands_National_Lakeshore                                                  National_Lakeshore                    6315921  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1597073 IM WY FOLA Fort_Laramie_National_Historic_Site                                                 National_Historic_Site                4764617  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1597571 IM WY GRTE Grand_Teton_National_Park                                                           National_Park                         147898402
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1604577 IM WY JODR "John_D._Rockefeller_Jr._Memorial_Parkway"                                          National_Parkway                      58288397 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1605065 IM WY FOBU Fossil_Butte_National_Monument                                                      National_Monument                     791967   
